post_id,status,title,url,country,category,process,post_content_bytes,full_markdown_bytes,sections_bytes,data_bytes,content_has_markers,meta_has_markers,frontend_checked,frontend_http_code,frontend_bytes,frontend_has_markers,frontend_title_hits,risk_class
2724,publish,"PRINSKORV (ŠVEDSKE TANKE DIMLJENE KOBASICE)",https://drycured.com/recepti-baza/prinskorv-svedske-tanke-dimljene-kobasice/,Švedska,"Suha kobasica",dimljenje,4124,4124,0,1453,YES,YES,YES,200,304977,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2725,publish,"FLÄSKLÄGG (DIMLJENA SVINJSKA KOLJENICA)",https://drycured.com/recepti-baza/flasklagg-dimljena-svinjska-koljenica/,Hrvatska,"suhomesnati proizvod",dimljenje,3704,3704,0,1358,YES,YES,YES,200,304862,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2726,publish,"ÖLÄNDSK GETKORV (ÖLANDSKA KOZJA KOBASICA)",https://drycured.com/recepti-baza/olandsk-getkorv-olandska-kozja-kobasica/,Hrvatska,"Suha kobasica",Dimljeno|Fermentirano|Sušeno,4059,4059,0,1376,YES,YES,YES,200,304918,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2727,publish,"KRONOBERGSKORV (KRONOBERGŠKA KOBASICA)",https://drycured.com/recepti-baza/kronobergskorv-kronobergska-kobasica/,Hrvatska,"Suha kobasica",Dimljeno|Kuhano|Sušeno,4158,4158,0,1657,YES,YES,YES,200,304873,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2728,publish,"VÄRMLANDSKORV (VÄRMLANDSKA DIMLJENA KOBASICA)",https://drycured.com/recepti-baza/varmlandskorv-varmlandska-dimljena-kobasica/,Hrvatska,"Suha kobasica",dimljenje,4166,4166,0,1460,YES,YES,YES,200,305040,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2729,publish,"FALUKORV (TRADICIONALNA ŠVEDSKA KOBASICA)",https://drycured.com/recepti-baza/falukorv-tradicionalna-svedska-kobasica/,Švedska,"Suha kobasica",Dimljeno|Sušeno,3977,3977,0,1327,YES,YES,YES,200,304906,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2730,publish,"GRAVAD LAX (ŠVEDSKI GRAVLJENI LOSOS)",https://drycured.com/recepti-baza/gravad-lax-svedski-gravljeni-losos/,Švedska,"marinirana/gravirana riba","sol + šećer + hladno odležavanje",3579,3579,0,1123,YES,YES,YES,200,304647,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2731,draft,"JULSKINKA (ŠVEDSKA BOŽIĆNA ŠUNKA)",https://drycured.com/?post_type=dry_recipe&p=2731,Švedska,Šunka,Kuhano,76,0,0,1532,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2732,publish,"ISTERBAND (ŠVEDSKA FERMENTIRANA KOBASICA)",https://drycured.com/recepti-baza/isterband-svedska-fermentirana-kobasica/,Švedska,"Suha kobasica",fermentacija,4166,4166,0,1725,YES,YES,YES,200,304906,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2733,publish,"SPICKESKINKA (ŠVEDSKA SUHA ŠUNKA)",https://drycured.com/recepti-baza/spickeskinka-svedska-suha-sunka/,Mađarska,"Pršut|sušena šunka",Sušeno,3418,3418,0,1129,YES,YES,YES,200,304599,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2734,draft,"ENGADINER HATECLETT (SUŠENI KOZJI BUT)",https://drycured.com/?post_type=dry_recipe&p=2734,Švicarska,Ostalo,Sušeno,78,0,0,1271,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2735,private,"BASLER LÄBERLI (SUHA JETRENA KOBASICA IZ BASELA)",https://drycured.com/?post_type=dry_recipe&p=2735,Švicarska,"kuhana jetrena kobasica ili pašteta","fermentacija + sušenje",3948,3948,0,1674,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2736,publish,"GLARNER KALBERWURST (TELEĆA KOBASICA IZ GLARUSA)",https://drycured.com/recepti-baza/glarner-kalberwurst-teleca-kobasica-iz-glarusa/,Albanija,"Suha kobasica",sušenje,4359,4359,0,1570,YES,YES,YES,200,305008,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2737,publish,"CHURER SALSIZ (DIVLJAČKA KOBASICA IZ CHURA)",https://drycured.com/recepti-baza/churer-salsiz-divljacka-kobasica-iz-chura/,Švicarska,"Suha kobasica","fermentacija + sušenje",4550,4550,0,1589,YES,YES,YES,200,304933,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2738,private,"TESSINER LUGANIGHETTA (SVJEŽA KOBASICA IZ TICINA)",https://drycured.com/?post_type=dry_recipe&p=2738,Švicarska,"Suha kobasica",sušenje,4400,4400,0,1465,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2739,draft,"ZUGER HIRSCHTROCKENWURST (KOBASICA OD JELENA IZ ZUGA)",https://drycured.com/?post_type=dry_recipe&p=2739,Švicarska,Kobasica,Fermentirano|Sušeno,92,0,0,1597,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2740,draft,"SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA)",https://drycured.com/?post_type=dry_recipe&p=2740,Švicarska,Kobasica,Dimljeno|Kuhano|Sušeno,89,0,0,1532,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2741,publish,"AARGAUER RÜEBLIWURST (MESNATA KOBASICA S MRKVOM)",https://drycured.com/recepti-baza/aargauer-ruebliwurst-mesnata-kobasica-s-mrkvom/,Švicarska,"Suha kobasica","fermentacija + sušenje",4277,4277,0,1564,YES,YES,YES,200,305076,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2742,draft,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",https://drycured.com/?post_type=dry_recipe&p=2742,Švicarska,Ostalo,Dimljeno|Sušeno,91,0,0,1156,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2743,pending,"APPENZELLER MOSTBRÖCKLI (DIMLJENA GOVEDINA)",https://drycured.com/?post_type=dry_recipe&p=2743,,,,83,0,0,1173,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2744,publish,"WALLISER TROCKENFLEISCH (SUŠENA GOVEDINA IZ VALAISA)",https://drycured.com/recepti-baza/walliser-trockenfleisch-susena-govedina-iz-valaisa/,Francuska,"Sušeni dimljeni cijeli komad","sušenje + soljenje/salamurenje",3449,3449,0,1148,YES,YES,YES,200,304974,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2745,publish,"SALSIZ (ALPSKA SUHA KOBASICA)",https://drycured.com/recepti-baza/salsiz-alpska-suha-kobasica/,Švicarska,"Suha kobasica","fermentacija + sušenje",4379,4379,0,1492,YES,YES,YES,200,304609,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2746,publish,"CULATELLO DI ZIBELLO",https://drycured.com/recepti-baza/culatello-di-zibello/,Italija,"sušeni dio svinjskog buta","soljenje + oblikovanje + zrenje",3706,3706,0,1011,YES,YES,YES,200,304335,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2747,publish,"LONZINO (LOMBO)",https://drycured.com/recepti-baza/lonzino-lombo/,Hrvatska,"suhomesnati proizvod","sušenje + zrenje + soljenje/salamurenje",3582,3582,0,1217,YES,YES,YES,200,304291,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2748,pending,"Napomena o posebnosti Lorne kobasice",https://drycured.com/?post_type=dry_recipe&p=2748,,,,75,0,0,671,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2749,pending,"? Savjeti za konzumaciju:",https://drycured.com/?post_type=dry_recipe&p=2749,,,,64,0,0,649,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2750,pending,"Herzegovina Livanjska Devenica",https://drycured.com/?post_type=dry_recipe&p=2750,,,,69,0,0,984,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2751,pending,"Tuzlanski Švargli",https://drycured.com/?post_type=dry_recipe&p=2751,,,,57,0,0,896,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2752,pending,"Zeleni Burek Kobasica (Specifičnost Cazinske doline)",https://drycured.com/?post_type=dry_recipe&p=2752,,,,92,0,0,937,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2753,pending,"Mostarsko Zrno - Unikatna Mesna Kombinacija",https://drycured.com/?post_type=dry_recipe&p=2753,,,,82,0,0,992,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2754,pending,"Regije i Status Istraživanja",https://drycured.com/?post_type=dry_recipe&p=2754,,,,68,0,0,730,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2755,pending,"Metodologija Istraživanja",https://drycured.com/?post_type=dry_recipe&p=2755,,,,65,0,0,648,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2756,pending,"Ciljevi Projekta",https://drycured.com/?post_type=dry_recipe&p=2756,,,,55,0,0,620,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2757,pending,"Kontakt i Suradnja",https://drycured.com/?post_type=dry_recipe&p=2757,,,,108,0,0,677,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2758,draft,"Polendvytsia (Полендвиця) - Sušeni svinjski file",https://drycured.com/?post_type=dry_recipe&p=2758,Ukrajina,Ostalo,Dimljeno|soljeno|Sušeno,98,0,0,1209,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2759,draft,"Pashtetna (Паштетна) - Pečena mesna pašteta",https://drycured.com/?post_type=dry_recipe&p=2759,Ukrajina,Ostalo,soljeno|Sušeno,92,0,0,1546,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2760,draft,"Miasnyi Khlib (М'ясний хліб) - Mesni kruh",https://drycured.com/?post_type=dry_recipe&p=2760,Ukrajina,Ostalo,Dimljeno|Sušeno,90,0,0,1446,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2761,draft,"Dimlenyi Yazyk (Димлений язик) - Dimljeni goveđi jezik",https://drycured.com/?post_type=dry_recipe&p=2761,Ukrajina,Ostalo,Dimljeno|Kuhano|Sušeno,106,0,0,1365,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2762,draft,"Salo (Сало) - Ukrajinska slanina",https://drycured.com/?post_type=dry_recipe&p=2762,Ukrajina,Slanina,Dimljeno|soljeno|Sušeno,75,0,0,1056,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2763,draft,"Domašnja Kovbasa (Домашня ковбаса) - Domaća kobasica",https://drycured.com/?post_type=dry_recipe&p=2763,Ukrajina,Kobasica,Dimljeno|Fermentirano|Sušeno,107,0,0,1331,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2764,draft,"Buženina (Буженина) - Pečena i sušena svinjetina",https://drycured.com/?post_type=dry_recipe&p=2764,Ukrajina,Ostalo,soljeno|Sušeno,98,0,0,1275,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2765,draft,"Kholodets (Холодець) - Hladetina od mesa",https://drycured.com/?post_type=dry_recipe&p=2765,Ukrajina,Ostalo,Kuhano,87,0,0,1353,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2766,draft,"Solonina (Солонина) - Salamurena govedina",https://drycured.com/?post_type=dry_recipe&p=2766,Ukrajina,Ostalo,Dimljeno|Sušeno,88,0,0,1354,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2767,pending,"Geografski i klimatski kontekst",https://drycured.com/?post_type=dry_recipe&p=2767,,,,236,0,0,871,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2768,pending,"Najznačajniji suhomesnati proizvodi",https://drycured.com/?post_type=dry_recipe&p=2768,,,,75,0,0,694,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2769,pending,"Kulturni značaj",https://drycured.com/?post_type=dry_recipe&p=2769,,,,104,0,0,677,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2770,pending,"Izazovi i budućnost",https://drycured.com/?post_type=dry_recipe&p=2770,,,,59,0,0,640,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2771,pending,Zaključak,https://drycured.com/?post_type=dry_recipe&p=2771,,,,291,0,0,852,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2772,private,"Pâté de Campagne (Seljački pašteta)",https://drycured.com/?post_type=dry_recipe&p=2772,Belgija,"kuhana jetrena kobasica ili pašteta",zrenje,4038,4038,0,3136,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2773,private,"Boudin Noir (Krvavica)",https://drycured.com/?post_type=dry_recipe&p=2773,Hrvatska,"suhomesnati proizvod",Kuhano,3755,3755,0,3401,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2774,publish,"Jambon Persillé (Šunka u želeu s peršinom)",https://drycured.com/recepti-baza/jambon-persille-sunka-u-zeleu-s-persinom/,Belgija,"Pršut|sušena šunka",Kuhano,3638,3638,0,3641,YES,YES,YES,200,304734,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2775,pending,"Cervelas de Lyon (Lionska kobasica)",https://drycured.com/?post_type=dry_recipe&p=2775,,,,74,0,0,3362,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2776,private,"Kepeninė dešra (Litavska jetrena kobasica)",https://drycured.com/?post_type=dry_recipe&p=2776,Litva,"kuhana jetrena kobasica ili pašteta",dimljenje,3763,3763,0,2709,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2777,private,"Kulen iz Požeške doline - Specijalna varijanta s divljim začinima",https://drycured.com/?post_type=dry_recipe&p=2777,Hrvatska,"svježa kobasica za pečenje","dimljenje + sušenje",3908,3908,0,1233,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2778,publish,"Čvarci s Papuka - Planinski recept",https://drycured.com/recepti-baza/cvarci-s-papuka-planinski-recept/,Hrvatska,"suhomesnati proizvod",soljeno,3621,3621,0,942,YES,YES,YES,200,304547,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2779,publish,"Slavonski cviček (suhomesnati narez)",https://drycured.com/recepti-baza/slavonski-cvicek-suhomesnati-narez/,Hrvatska,"suhomesnati proizvod","fermentacija + sušenje",3420,3420,0,968,YES,YES,YES,200,304747,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2780,publish,"Slavonski pikantni vrat",https://drycured.com/recepti-baza/slavonski-pikantni-vrat/,Hrvatska,"suhomesnati proizvod","dimljenje + sušenje",3556,3556,0,932,YES,YES,YES,200,350569,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2781,publish,"Esencijalni slavonski sušeni vrat s divljim začinima",https://drycured.com/recepti-baza/esencijalni-slavonski-suseni-vrat-s-divljim-zacinima/,Hrvatska,"suhomesnati proizvod","fermentacija + sušenje",3440,3440,0,977,YES,YES,YES,200,351245,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2782,pending,"Coppa Piacentina - Piacentinska Coppa",https://drycured.com/?post_type=dry_recipe&p=2782,,,,76,0,0,3300,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2783,draft,"Nduja Calabrese - Kalabrijska Nduja",https://drycured.com/?post_type=dry_recipe&p=2783,Italija,Ostalo,Fermentirano|Sušeno,74,0,0,3131,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2784,draft,"Guanciale Romano - Rimski Guanciale",https://drycured.com/?post_type=dry_recipe&p=2784,Italija,Ostalo,soljeno|Sušeno,74,0,0,3508,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2785,draft,"SALAME MILANO - MILANSKA SALAMA",https://drycured.com/?post_type=dry_recipe&p=2785,Italija,Salama,Fermentirano|Sušeno,70,0,0,1565,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2786,draft,"COPPA (CAPOCOLLO) - TALIJANSKA VRATINA",https://drycured.com/?post_type=dry_recipe&p=2786,Italija,Ostalo,Sušeno,77,0,0,1533,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2859,draft,"IstARSKA KOBASICA",https://drycured.com/?post_type=dry_recipe&p=2859,Hrvatska,"Mljevena masa",,0,0,0,5154,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2860,draft,"Šokačka kobasica by Davor",https://drycured.com/?post_type=dry_recipe&p=2860,Hrvatska,"Mljevena masa",,0,0,0,5809,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
2972,publish,"Slavonski kulen (PDO EU)",https://drycured.com/recepti-baza/hr-sl-001-slavonski-kulen-pdo-eu/,Hrvatska,Kobasica,,6032,6032,6315,0,YES,YES,YES,200,371196,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2973,publish,"Kulenova seka",https://drycured.com/recepti-baza/hr-sl-002-kulenova-seka/,Hrvatska,Kobasica,,5471,5471,5764,0,YES,YES,YES,200,356194,YES,1,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2974,publish,"Baranjski kulen (ZOZP EU)",https://drycured.com/recepti-baza/hr-sl-003-baranjski-kulen-zozp-eu/,Hrvatska,Kobasica,,5743,5743,6024,0,YES,YES,YES,200,358533,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2975,publish,"Đakovački kulen",https://drycured.com/recepti-baza/hr-sl-004-dakovacki-kulen/,Hrvatska,Kobasica,,5598,5598,5887,0,YES,YES,YES,200,357822,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2976,publish,"Slavonska domaća kobasica",https://drycured.com/recepti-baza/hr-sl-005-slavonska-domaca-kobasica/,Hrvatska,Kobasica,,5856,5856,6136,0,YES,YES,YES,200,358070,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2977,publish,"Srijemska kobasica (OGP)",https://drycured.com/recepti-baza/hr-sl-006-srijemska-kobasica-ogp/,Hrvatska,Kobasica,,5798,5798,6080,0,YES,YES,YES,200,358387,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2978,private,"Ratarske kobasice",https://drycured.com/?post_type=dry_recipe&p=2978,Hrvatska,Kobasica,,11038,11038,5942,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2979,publish,"Baranjska kobasica",https://drycured.com/recepti-baza/hr-sl-008-baranjska-kobasica/,Hrvatska,Kobasica,,5720,5720,6008,0,YES,YES,YES,200,358197,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2980,private,"Baranjska salama",https://drycured.com/?post_type=dry_recipe&p=2980,Hrvatska,Kobasica/Salama,,5581,5581,5871,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2981,publish,"Slavonska kobasica (ZOI EU 2023)",https://drycured.com/recepti-baza/hr-sl-010-slavonska-kobasica-zoi-eu-2023/,Hrvatska,Kobasica,,5771,5771,6045,0,YES,YES,YES,200,358176,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2982,private,"Slavonska dimljena slanina",https://drycured.com/?post_type=dry_recipe&p=2982,Hrvatska,Slanina,,5382,5382,5662,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2983,private,"Slavonska dimljena šunka",https://drycured.com/?post_type=dry_recipe&p=2983,Hrvatska,"Cijeli komad",,5857,5857,6138,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2984,private,"Suha plećka slavonska",https://drycured.com/?post_type=dry_recipe&p=2984,Hrvatska,"Cijeli komad",,5187,5187,5471,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2985,private,"Suha rebra slavonska",https://drycured.com/?post_type=dry_recipe&p=2985,Hrvatska,"Cijeli komad",,5272,5272,5558,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2986,private,"Slavonska jetrena kobasica",https://drycured.com/?post_type=dry_recipe&p=2986,Hrvatska,Iznutrice,,5730,5730,6010,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2987,private,"Krvavica slavonska",https://drycured.com/?post_type=dry_recipe&p=2987,Hrvatska,Iznutrice,,5722,5722,6010,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2988,private,"Tlačenica slavonska (švargl)",https://drycured.com/?post_type=dry_recipe&p=2988,Hrvatska,Iznutrice,,5577,5577,5853,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2989,private,"Vinkovačka šunka — suho soljena varijanta",https://drycured.com/?post_type=dry_recipe&p=2989,Hrvatska,"Cijeli komad",,5789,5789,6050,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2990,private,"Slavonski lovački kulen (divljač + svinjetina)",https://drycured.com/?post_type=dry_recipe&p=2990,Hrvatska,Kobasica,,5907,5907,6165,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2991,private,"Konjska salama Ploštine (talijanska manjina, Pakrac)",https://drycured.com/?post_type=dry_recipe&p=2991,Hrvatska,Kobasica,,5759,5759,6012,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2992,private,"Slavonski dimljeni svinjski vrat",https://drycured.com/?post_type=dry_recipe&p=2992,Hrvatska,"Cijeli komad",,5220,5220,5494,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2993,private,"Slavonski suhi vrat (ovratina)",https://drycured.com/?post_type=dry_recipe&p=2993,Hrvatska,"Cijeli komad",,5438,5438,5714,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2994,private,"Baranjska šunka",https://drycured.com/?post_type=dry_recipe&p=2994,Hrvatska,"Cijeli komad",,5603,5603,5893,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2995,private,"Đakovačka šunka",https://drycured.com/?post_type=dry_recipe&p=2995,Hrvatska,"Cijeli komad",,5631,5631,5919,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2996,publish,"Brodska kobasica (Slavonski Brod)",https://drycured.com/recepti-baza/hr-sl-030-brodska-kobasica-slavonski-brod/,Hrvatska,Kobasica,,5677,5677,5950,0,YES,YES,YES,200,358278,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2997,publish,"Osječka kobasica",https://drycured.com/recepti-baza/hr-sl-031-osjecka-kobasica/,Hrvatska,Kobasica,,5816,5816,6105,0,YES,YES,YES,200,357815,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
2998,private,"Slavonska krvavica od prosa (bijela)",https://drycured.com/?post_type=dry_recipe&p=2998,Hrvatska,Krvavica,,5836,5836,6106,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
2999,private,"Slavonska šunka od crne slavonske svinje",https://drycured.com/?post_type=dry_recipe&p=2999,Hrvatska,"Cijeli komad",,6199,6199,6464,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3000,publish,"Slavonska domaća salama",https://drycured.com/recepti-baza/hr-sl-034-slavonska-domaca-salama/,Hrvatska,Kobasica,,5611,5611,5893,0,YES,YES,YES,200,358846,YES,3,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3001,publish,"Slavonska čvarkovača (kobasica od čvaraka)",https://drycured.com/recepti-baza/hr-sl-036-slavonska-cvarkovaca-kobasica-od-cvaraka/,Hrvatska,Kobasica,,5682,5682,5943,0,YES,YES,YES,200,358076,YES,4,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3002,publish,"Vinkovačka kobasica",https://drycured.com/recepti-baza/hr-sl-037-vinkovacka-kobasica/,Hrvatska,Kobasica,,5688,5688,5974,0,YES,YES,YES,200,358382,YES,2,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3003,publish,"Slavonska lovačka kobasica (divljač + svinjetina)",https://drycured.com/recepti-baza/hr-sl-038-slavonska-lovacka-kobasica-divljac-svinjetina/,Hrvatska,Kobasica,,6095,6095,6350,0,YES,YES,YES,200,360209,YES,5,OK_PUBLIC_VISIBLE_OR_HAS_MARKERS
3005,private,"Cvelferija kulen — varijanta bez slanine",https://drycured.com/?post_type=dry_recipe&p=3005,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3006,private,"Vinkovačka šunka",https://drycured.com/?post_type=dry_recipe&p=3006,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3007,private,"Samoborska salama (županijska robna marka)",https://drycured.com/?post_type=dry_recipe&p=3007,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3008,private,"Dalmatinska suha šunka",https://drycured.com/?post_type=dry_recipe&p=3008,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3009,private,"Dalmatinska suha kobasica",https://drycured.com/?post_type=dry_recipe&p=3009,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3010,private,"Hvarska prstena kobasica",https://drycured.com/?post_type=dry_recipe&p=3010,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3011,private,"Sinjaška kobasica (Cetinska krajina)",https://drycured.com/?post_type=dry_recipe&p=3011,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3012,private,"Dalmatinska dimljena slanina",https://drycured.com/?post_type=dry_recipe&p=3012,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3013,private,"Istarska špaleta (suha plećka)",https://drycured.com/?post_type=dry_recipe&p=3013,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3014,private,"Zagorska dimljena šunka",https://drycured.com/?post_type=dry_recipe&p=3014,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3015,private,"Međimurska šunka",https://drycured.com/?post_type=dry_recipe&p=3015,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3016,private,"Zagorska tlačenica",https://drycured.com/?post_type=dry_recipe&p=3016,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3017,private,"Gospićka suha plećka",https://drycured.com/?post_type=dry_recipe&p=3017,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3018,private,"Banovinska tlačenica",https://drycured.com/?post_type=dry_recipe&p=3018,Hrvatska,,,47,0,0,0,NO,NO,NO,,0,,,RISK_MISSING_SOURCE_CONTENT
3020,private,"Albanska proshutë / sušena šunka – kategorijski radni zapis",https://drycured.com/?post_type=dry_recipe&p=3020,Albanija,Pršut,Sušeno,6263,6263,6587,0,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
3021,private,"Vorarlberger Mostbröckle – sušena i dimljena govedina",https://drycured.com/?post_type=dry_recipe&p=3021,Austrija,"Cijeli komad",Dimljeno|Sušeno,6368,6368,6692,0,NO,NO,NO,,0,,,OK_OR_NOT_CHECKED
3022,private,"Westfälischer Schinken s krumpirom u ljusci i hrenom",https://drycured.com/?post_type=dry_recipe&p=3022,Hrvatska,"Pršut|sušena šunka",Dimljeno|Sušeno,3452,3452,6232,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
3023,private,"Bonus: Pfefferbeis s prženim krumpirom i umkom od kiselog vrhnja",https://drycured.com/?post_type=dry_recipe&p=3023,Hrvatska,"Suha kobasica",Dimljeno|Fermentirano|Sušeno,4164,4164,6385,0,YES,YES,NO,,0,,,OK_OR_NOT_CHECKED
