post_id,title,url,post_status,detected_type,confidence,score_ground,score_whole,score_thermal,score_fish,has_granulation,has_fat_handling,has_casing,has_brine_or_cure,has_thermal_process,has_thermal_params,has_cold_chain,has_smoking,has_drying,has_aging,has_phase_time_or_params,has_nitrite,has_nitrite_note,has_fallback_internal,has_problem_signal,has_solution_signal,public_fetch_status,public_fetch_error,audit_status,public_update_gate,block_reasons,v1_1_final_type,v1_1_type_source,v1_1_type_reason,v1_1_public_update_gate,v1_1_block_reasons,v1_1_work_priority
2681,Privatno: FORFAR BRIDIE (ŠKOTSKA MESNA PAŠTETA),https://drycured.com/?post_type=dry_recipe&p=2681,private,GROUND_MEAT_OR_CASING,high,7,1,4,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,THERMAL_PROCESSED,RECLASSIFY,THERMAL_TITLE:pasteta,FAIL,GROUND_MISSING_FAT_HANDLING;THERMAL_MISSING_TEMP_OR_DURATION,C_NONPUBLIC_BLOCKED
2682,HIGHLAND VENISON HAM (DIMLJENA ŠUNKA OD JELENA),https://drycured.com/recepti-baza/highland-venison-ham-dimljena-sunka-od-jelena/,publish,WHOLE_CUT,high,5,8,0,2,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,"WHOLE_CUT_TITLE:sunka,dimljena sunka",FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2683,EDINBURGH POTTED HOG (KONZERVIRANO SVINJSKO MESO),https://drycured.com/recepti-baza/edinburgh-potted-hog-konzervirano-svinjsko-meso/,publish,GROUND_MEAT_OR_CASING,high,7,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2684,ŠKOTSKI HAGGIS,https://drycured.com/recepti-baza/skotski-haggis/,publish,GROUND_MEAT_OR_CASING,high,6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2685,Privatno: ŠKOTSKI BLACK PUDDING (KRVAVICA),https://drycured.com/?post_type=dry_recipe&p=2685,private,GROUND_MEAT_OR_CASING,high,6,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,THERMAL_PROCESSED,RECLASSIFY,"THERMAL_TITLE:krvavica,black pudding",PASS,,D_NONPUBLIC_REVIEW_READY
2687,AYRSHIRE PRESAVICA (AYRSHIRE MIDDLE CUT),https://drycured.com/recepti-baza/ayrshire-presavica-ayrshire-middle-cut/,publish,GROUND_MEAT_OR_CASING,high,7,2,0,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2688,HIGHLANDS JERKY (SUŠENA DIVLJAČ),https://drycured.com/recepti-baza/highlands-jerky-susena-divljac/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2689,KopačkiRib Začinska Štruca,https://drycured.com/recepti-baza/kopackirib-zacinska-struca/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2690,Đakovačka Pihtijana Kobasica,https://drycured.com/?post_type=dry_recipe&p=2690,pending,NEEDS_CLASSIFICATION,none,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,RECLASSIFY,GROUND_TITLE:kobasica,FAIL,NEEDS_CLASSIFICATION;PHASE_MISSING_TIME_OR_PARAMS;GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING;GROUND_MISSING_CASING,C_NONPUBLIC_BLOCKED
2691,Valpovačka Zimska Devenica,https://drycured.com/recepti-baza/valpovacka-zimska-devenica/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2692,Požeška Začinska Štruca,https://drycured.com/recepti-baza/pozeska-zacinska-struca/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2693,Osječki Začinski Špek,https://drycured.com/recepti-baza/osjecki-zacinski-spek/,publish,NEEDS_CLASSIFICATION,low,5,5,0,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2694,Požeški Pikantni Vrat,https://drycured.com/recepti-baza/pozeski-pikantni-vrat/,publish,GROUND_MEAT_OR_CASING,high,6,5,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,WHOLE_CUT,RECLASSIFY,CALIBRATION_ACCEPTED:TITLE_WHOLE_CUT_SIGNAL:vrat,PASS,,B_PUBLIC_REVIEW_READY
2695,Slavonsko-Brodski Ljuti Čvarci,https://drycured.com/recepti-baza/slavonsko-brodski-ljuti-cvarci/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2696,Nasički Fermentirani Vrat,https://drycured.com/recepti-baza/nasicki-fermentirani-vrat/,publish,GROUND_MEAT_OR_CASING,high,6,5,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,WHOLE_CUT,RECLASSIFY,CALIBRATION_ACCEPTED:TITLE_WHOLE_CUT_SIGNAL:vrat,PASS,,B_PUBLIC_REVIEW_READY
2697,Baranjska Ljuta Slavonska Kobasica,https://drycured.com/recepti-baza/baranjska-ljuta-slavonska-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2698,Slavonska Domaća Suhomesnata Salama,https://drycured.com/recepti-baza/slavonska-domaca-suhomesnata-salama/,publish,GROUND_MEAT_OR_CASING,high,9,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2699,Baranjska Fermenetirana Kobasica,https://drycured.com/recepti-baza/baranjska-fermenetirana-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2700,Privatno: Osječka Specijalna Suhomesnata Salama,https://drycured.com/?post_type=dry_recipe&p=2700,private,GROUND_MEAT_OR_CASING,high,9,1,5,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2701,Vukovarska Tradicionalna Kobasica,https://drycured.com/recepti-baza/vukovarska-tradicionalna-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2702,Baranjski Začinski Špek s Pustara Začinima,https://drycured.com/recepti-baza/baranjski-zacinski-spek-s-pustara-zacinima/,publish,NEEDS_CLASSIFICATION,low,5,5,0,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2703,Erdutski Fermentirani Vrat s Podunavskim Začinima,https://drycured.com/recepti-baza/erdutski-fermentirani-vrat-s-podunavskim-zacinima/,publish,GROUND_MEAT_OR_CASING,medium,6,5,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,WHOLE_CUT,RECLASSIFY,CALIBRATION_ACCEPTED:TITLE_WHOLE_CUT_SIGNAL:vrat,PASS,,B_PUBLIC_REVIEW_READY
2704,Osječko-Baranjski Ljuti Špek s Divljim Travama,https://drycured.com/recepti-baza/osjecko-baranjski-ljuti-spek-s-divljim-travama/,publish,NEEDS_CLASSIFICATION,low,5,5,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2705,Vukovarski Fermentirani Vrat s Podunavskim Začinima,https://drycured.com/recepti-baza/vukovarski-fermentirani-vrat-s-podunavskim-zacinima/,publish,GROUND_MEAT_OR_CASING,high,6,5,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,200,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,WHOLE_CUT,RECLASSIFY,CALIBRATION_ACCEPTED:TITLE_WHOLE_CUT_SIGNAL:vrat,PASS,,B_PUBLIC_REVIEW_READY
2706,Privatno: Tradicijski Baranjski Specijalni Fermentirani Špek,https://drycured.com/?post_type=dry_recipe&p=2706,private,GROUND_MEAT_OR_CASING,high,7,1,5,2,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2707,Klobása (slovačka kobasica),https://drycured.com/recepti-baza/klobasa-slovacka-kobasica/,publish,GROUND_MEAT_OR_CASING,high,10,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2708,Údené mäso (dimljeno meso),https://drycured.com/recepti-baza/udene-maso-dimljeno-meso/,publish,GROUND_MEAT_OR_CASING,high,7,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2709,Privatno: Huspenina (slovačka hladetina),https://drycured.com/?post_type=dry_recipe&p=2709,private,THERMAL_PROCESSED,high,5,3,5,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,THERMAL_PROCESSED,KEEP,THERMAL_TITLE:hladetina,PASS,,D_NONPUBLIC_REVIEW_READY
2710,Privatno: Jaternice (slovačke krvavice),https://drycured.com/?post_type=dry_recipe&p=2710,private,GROUND_MEAT_OR_CASING,high,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,D_NONPUBLIC_REVIEW_READY
2711,Privatno: Posoška bunka,https://drycured.com/?post_type=dry_recipe&p=2711,private,GROUND_MEAT_OR_CASING,high,7,3,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,GROUND_MEAT_OR_CASING,KEEP,,PASS,,D_NONPUBLIC_REVIEW_READY
2712,Koroška tunka,https://drycured.com/recepti-baza/koroska-tunka/,publish,GROUND_MEAT_OR_CASING,high,8,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2713,Zasavska klobasa (Zasavska kobasica),https://drycured.com/recepti-baza/zasavska-klobasa-zasavska-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2714,Prleška tünka,https://drycured.com/recepti-baza/prleska-tunka/,publish,GROUND_MEAT_OR_CASING,high,7,3,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2715,Idrijsko kosilo,https://drycured.com/recepti-baza/idrijsko-kosilo/,publish,GROUND_MEAT_OR_CASING,high,7,4,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2716,Privatno: Dolenjska tlačenka (prezvuršt),https://drycured.com/?post_type=dry_recipe&p=2716,private,THERMAL_PROCESSED,high,5,2,8,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,THERMAL_PROCESSED,KEEP,,PASS,,D_NONPUBLIC_REVIEW_READY
2717,Savinjski želodec (Savinjski želudac),https://drycured.com/recepti-baza/savinjski-zelodec-savinjski-zeludac/,publish,WHOLE_CUT,high,5,7,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2718,Prekmurska šunka,https://drycured.com/recepti-baza/prekmurska-sunka/,publish,WHOLE_CUT,high,5,8,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:sunka,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2719,Zgornjesavinjski želodec,https://drycured.com/?post_type=dry_recipe&p=2719,pending,GROUND_MEAT_OR_CASING,low,2,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,,,TYPE_CONFLICT_NEEDS_REVIEW,FAIL,GROUND_MISSING_GRANULATION,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION,C_NONPUBLIC_BLOCKED
2720,Lomo Embuchado &#8211; Začinjena Suha Svinjska Leđa,https://drycured.com/?post_type=dry_recipe&p=2720,draft,WHOLE_CUT,medium,2,3,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:lomo,PASS,,D_NONPUBLIC_REVIEW_READY
2721,Cecina de León &#8211; Sušena Goveđa Cecina,https://drycured.com/?post_type=dry_recipe&p=2721,pending,NEEDS_CLASSIFICATION,none,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION,C_NONPUBLIC_BLOCKED
2722,Crnogorska Pršuta (Njeguška pršuta),https://drycured.com/recepti-baza/crnogorska-prsuta-njeguska-prsuta/,publish,WHOLE_CUT,high,5,8,0,2,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:prsut,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2723,Crnogorska Kastradina,https://drycured.com/recepti-baza/crnogorska-kastradina/,publish,GROUND_MEAT_OR_CASING,high,6,2,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2724,PRINSKORV (ŠVEDSKE TANKE DIMLJENE KOBASICE),https://drycured.com/recepti-baza/prinskorv-svedske-tanke-dimljene-kobasice/,publish,GROUND_MEAT_OR_CASING,high,8,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2725,FLÄSKLÄGG (DIMLJENA SVINJSKA KOLJENICA),https://drycured.com/recepti-baza/flasklagg-dimljena-svinjska-koljenica/,publish,GROUND_MEAT_OR_CASING,high,7,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2726,ÖLÄNDSK GETKORV (ÖLANDSKA KOZJA KOBASICA),https://drycured.com/recepti-baza/olandsk-getkorv-olandska-kozja-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2727,KRONOBERGSKORV (KRONOBERGŠKA KOBASICA),https://drycured.com/recepti-baza/kronobergskorv-kronobergska-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2728,VÄRMLANDSKORV (VÄRMLANDSKA DIMLJENA KOBASICA),https://drycured.com/recepti-baza/varmlandskorv-varmlandska-dimljena-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2729,FALUKORV (TRADICIONALNA ŠVEDSKA KOBASICA),https://drycured.com/recepti-baza/falukorv-tradicionalna-svedska-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2730,GRAVAD LAX (ŠVEDSKI GRAVLJENI LOSOS),https://drycured.com/recepti-baza/gravad-lax-svedski-gravljeni-losos/,publish,GROUND_MEAT_OR_CASING,high,6,1,0,4,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,FISH_OR_SEAFOOD,RECLASSIFY,FISH_TITLE:losos,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2731,JULSKINKA (ŠVEDSKA BOŽIĆNA ŠUNKA),https://drycured.com/?post_type=dry_recipe&p=2731,draft,WHOLE_CUT,medium,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,PHASE_MISSING_TIME_OR_PARAMS,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:sunka,FAIL,PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2732,ISTERBAND (ŠVEDSKA FERMENTIRANA KOBASICA),https://drycured.com/recepti-baza/isterband-svedska-fermentirana-kobasica/,publish,GROUND_MEAT_OR_CASING,high,8,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,GROUND_MEAT_OR_CASING,KEEP,,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2733,SPICKESKINKA (ŠVEDSKA SUHA ŠUNKA),https://drycured.com/recepti-baza/spickeskinka-svedska-suha-sunka/,publish,WHOLE_CUT,high,5,8,0,2,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:sunka,FAIL,NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
